"Thrust Speed Average, mm/min",USCSID,lv,Nvalue,"Total thrust force, MN",[99] Average shield jack stroke,"No.1 Screw revolution, min-1","Cutter Torque, MN-m","No.1 Screw Torque, MN-m",[58] Cutter Speed,[66] No.1 Gate stroke,"Soil Pressure, kPa",[628] Thrust Num Selected
30,5,21.54,2.71,22.65,942,4.9,5.895,0.935,0.5,34,222.5,15
30,5,21.52,2.71,21.663,2025,4.9,5.86,0.9,0.5,32,210.5,16
30,5,21.54,2.71,22.7,1821,4.9,5.882,1.02,0.5,34,236,14
30,5,21.53,2.71,22.011,1932,4.9,5.818,0.928,0.5,32,220.5,15
30,5,21.55,2.71,21.452,2128,4.9,5.883,0.969,0.5,37,219.5,18
30,5,21.52,2.71,24.139,1545,4.9,5.839,1.061,0.5,31,248,15
30,5,21.52,2.71,21.653,845,4.9,5.881,0.886,0.5,36,208.5,14
30,5,21.54,2.71,22.614,1701,5,5.867,1.043,0.5,34,232,15
30,5,21.52,2.71,21.414,1085,5,5.846,0.912,0.5,35,212,15
30,5,21.54,2.71,23.139,753,5,5.842,0.972,0.5,30,235,15
30,5,31.93,11.43,27.158,1579,5,5.584,1.136,0.5,51,286.5,20
30,5,21.52,2.71,21.343,1325,5,5.828,0.93,0.5,34,211.5,15
30,5,21.52,2.71,23.01,1585,5,5.846,1.01,0.5,31,232.5,15
30,5,21.52,2.71,22.326,765,5,5.703,0.932,0.5,36,223,14
30,5,21.52,2.71,21.638,1865,5,5.862,0.938,0.5,31,213.5,16
30,5,21.79,2.43,19.933,2176,5,5.944,0.866,0.5,0,198.5,19
30,5,21.52,2.71,21.8,965,5.1,5.811,0.961,0.5,36,217,15
30,5,31.8,11.43,25.072,1190,5.1,5.422,1.161,0.5,45,282.5,22
30,5,21.52,2.71,22.364,1605,5.1,5.837,0.988,0.5,31,217.5,15
30,5,21.52,2.71,22.797,665,5.2,5.782,0.949,0.5,36,221.5,14
30,5,21.54,2.71,22.804,2081,5.3,5.756,0.962,0.5,33,227.5,15
30,5,21.54,2.71,23.101,573,5.3,5.792,0.89,0.5,30,219,15
30,5,21.54,2.71,22.72,1301,5.3,5.827,0.969,0.5,35,220.5,15
30,4,26.18,6.33,23.955,716,5.4,7.02,1.096,0.5,100,269,20
30,5,31.66,11.43,26.335,1172,5.8,5.497,1.095,0.5,64,316.5,24
30,5,21.52,2.71,22.465,625,5.9,5.834,0.882,0.5,36,210,14
30,5,21.53,2.71,26.47,2172,6.1,5.772,0.592,0,30,177.5,15
30,6,28.51,5.13,23.341,832,6.5,5.466,0.907,0.5,35,261.5,22
30,6,28.48,5.13,25.337,827,6.8,5.466,0.939,0.5,40,272,23
30,1,26.57,21,22.761,1445,7.5,5.137,0.971,0.5,100,281,22
30,5,24.76,1.71,13.467,583,8,5.046,0.57,0.5,50,219,22
30,1,26.57,21,23.078,1626,8.6,5.116,0.998,0.5,100,293.5,22
30,4,26.18,6.33,23.603,695,9,6.597,1.118,0.5,100,276,20
31,2,28.79,13.17,24.965,608,2.7,5.501,0.711,0.5,88,295,23
31,5,21.55,2.71,23.498,687,3,5.913,0.956,0.5,34,222,14
31,5,21.83,2.43,22.003,1320,3.1,5.545,1.022,0.5,31,243.5,14
31,5,32.06,11.43,25.56,568,3.1,5.36,1.15,0.5,60,287,20
31,5,21.83,2.43,22.584,1600,3.2,5.27,1.062,0.5,31,240.5,14
31,3,27.9,7,27.504,603,3.3,5.105,0.95,0.5,58,288,22
31,3,27.74,7,25.09,602,3.4,5.069,0.845,0.5,61,286.5,21
31,5,21.54,2.71,23.175,1533,3.5,5.994,1.052,0.5,31,249.5,18
31,5,21.83,2.43,22.266,1780,3.5,5.233,0.966,0.5,31,229.5,14
31,3,29.92,6.43,22.475,587,3.6,5.534,0.722,0.5,100,290.5,25
31,5,21.83,2.43,22.003,1727,3.6,5.566,1.032,0.5,34,215.5,18
31,3,28.06,7,27.229,594,3.7,5.155,1.033,0.5,44,286,23
31,3,27.41,7,22.183,603,3.7,5.043,0.914,0.5,63,273.5,21
31,5,21.83,2.43,22.11,1044,3.8,5.808,0.948,0.5,36,221.5,16
31,5,21.83,2.43,22.517,1701,3.9,5.305,1.088,0.5,31,243,14
31,5,21.83,2.43,22.946,1360,3.9,5.558,1.025,0.5,31,257,14
31,5,21.81,2.43,20.231,962,3.9,5.669,0.921,0.5,31,187,20
31,5,21.54,2.71,23.209,1253,4,5.926,0.975,0.5,31,234.5,15
31,5,21.88,3,33.295,656,4,5.609,0.988,0.5,40,287,20
31,5,21.83,2.43,22.241,1207,4,5.845,0.95,0.5,34,228.5,18
31,5,21.83,2.43,21.997,1887,4.1,5.809,0.863,0.5,36,218,18
31,5,21.53,2.71,22.06,1894,4.1,5.832,0.95,0.5,32,211,15
31,5,21.54,2.71,23.643,1261,4.1,5.836,1.085,0.5,34,244,15
31,5,21.53,2.71,22.863,932,4.1,5.851,0.985,0.5,31,220.5,15
31,5,21.54,2.71,22.212,1541,4.1,5.912,0.918,0.5,34,221.5,15
31,5,21.55,2.71,23.853,707,4.1,5.911,0.942,0.5,34,234,14
31,5,21.83,2.43,22.372,1725,4.2,5.743,0.961,0.5,31,218.5,16
31,5,21.83,2.43,21.26,2141,4.2,5.613,0.926,0.5,0,215.5,18
31,5,21.83,2.43,21.978,1661,4.2,5.354,1.01,0.5,31,235,14
31,5,21.83,2.43,21.847,1784,4.2,5.702,0.978,0.5,31,211.5,16
31,5,21.88,3,32.82,716,4.2,5.619,1.065,0.5,50,304,20
31,5,21.55,2.71,21.403,1607,4.2,5.963,0.938,0.5,34,227.5,17
31,5,21.83,2.43,21.896,1665,4.2,5.713,0.94,0.5,31,214.5,16
31,5,21.55,2.71,20.596,947,4.2,6.019,0.85,0.5,36,190,15
31,5,21.53,2.71,22.597,1492,4.3,5.958,0.946,0.5,30,220,15
31,5,21.81,2.43,21.109,1722,4.3,5.822,0.917,0.5,32,205.5,19
31,5,21.53,2.71,22.121,992,4.3,5.8,0.944,0.5,31,218,15
31,5,21.83,2.43,21.148,1945,4.3,5.652,0.955,0.5,31,212,16
31,5,21.54,2.71,22.821,1761,4.3,5.848,0.95,0.5,34,226,15
31,5,21.53,2.71,22.304,1552,4.3,5.941,0.952,0.5,30,218,15
31,5,21.81,2.43,20.238,2023,4.3,5.726,0.889,0.5,31,201,19
31,5,31.93,11.43,30.21,1258,4.4,5.326,1.154,0.5,51,301.5,20
31,5,21.53,2.71,21.907,1272,4.4,5.923,0.945,0.5,31,204,15
31,5,21.83,2.43,22.637,1721,4.4,5.303,1.035,0.5,31,245.5,14
31,5,21.54,2.71,22.037,761,4.4,5.809,0.899,0.5,36,210.5,15
31,5,21.87,3,21.998,1022,4.4,5.584,1.043,0.5,35,228,15
31,5,21.54,2.71,22.949,2053,4.4,5.983,1.044,0.5,27,242,17
31,5,21.53,2.71,21.957,1832,4.4,5.825,0.933,0.5,32,207.5,15
31,5,21.54,2.71,22.644,1093,4.4,5.95,1.028,0.5,28,223.5,15
31,5,21.54,2.71,20.789,2149,4.4,5.852,0.95,0.5,0,218,15
31,5,21.54,2.71,21.986,1813,4.4,5.915,1.014,0.5,30,241.5,16
31,5,21.55,2.71,20.113,1527,4.4,5.848,0.845,0.5,34,210,17
31,5,21.54,2.71,22.235,1673,4.4,5.942,0.979,0.5,30,233.5,18
31,5,21.54,2.71,22.089,1601,4.5,5.926,0.937,0.5,34,228,15
31,5,21.53,2.71,22.659,1152,4.5,5.806,0.95,0.5,29,227,15
31,5,21.54,2.71,21.436,1753,4.5,5.933,0.944,0.5,30,219,18
31,5,21.83,2.43,21.535,1244,4.5,5.805,0.926,0.5,36,212.5,16
31,5,21.54,2.71,22.522,701,4.5,5.834,0.931,0.5,36,214,15
31,5,21.87,3,21.956,762,4.5,5.272,0.942,0.5,34,219.5,14
31,5,21.52,2.71,22.242,945,4.5,5.834,0.967,0.5,35,230.5,15
31,5,21.54,2.71,23.112,1554,4.5,5.999,1.025,0.5,31,248.5,18
31,5,31.66,11.43,26.411,1212,4.5,5.269,1.175,0.5,64,309.5,24
31,5,21.54,2.71,21.985,1881,4.6,5.867,0.953,0.5,34,231,15
31,5,21.83,2.43,22.769,1381,4.6,5.553,1.009,0.5,31,258,14
31,5,21.54,2.71,22.945,634,4.6,5.805,0.96,0.5,30,224,15
31,5,21.54,2.71,23.316,2001,4.6,5.799,0.96,0.5,33,231,14
31,5,21.83,2.43,22.404,1667,4.6,5.641,0.948,0.5,34,227.5,17
31,5,21.54,2.71,23.274,1081,4.6,5.895,1.001,0.5,34,235,15
31,5,21.54,2.71,23.891,873,4.6,5.809,1.038,0.5,30,237,15
31,5,21.87,3,22.441,862,4.7,5.288,0.909,0.5,34,228.5,14
31,5,21.54,2.71,22.952,1481,4.7,5.829,0.981,0.5,35,239,15
31,5,21.55,2.71,21.115,1908,4.7,5.831,0.925,0.5,35,222,17
31,5,21.55,2.71,20.996,1847,4.7,5.884,0.922,0.5,35,217.5,17
31,5,21.54,2.71,23.287,1141,4.7,5.93,1.047,0.5,34,242,15
31,5,21.88,3,32.249,756,4.7,5.637,1.068,0.5,50,305.5,20
31,5,21.55,2.71,23.22,768,4.7,5.903,0.955,0.5,34,233,14
31,5,31.93,11.43,28.117,1778,4.7,5.432,1.061,0.5,51,286,20
31,5,21.54,2.71,22.692,973,4.7,5.809,0.948,0.5,30,224.5,15
31,5,21.52,2.71,21.763,1065,4.7,5.827,0.931,0.5,35,221.5,15
31,5,21.83,2.43,21.942,1485,4.7,5.902,0.929,0.5,32,205,16
31,5,21.54,2.71,23.225,922,4.7,5.873,1.006,0.5,34,233,15
31,5,21.55,2.71,20.957,1567,4.8,5.951,0.87,0.5,34,215,17
31,6,26.59,3.71,15.796,581,4.8,5.165,0.952,0.4,47,266,21
31,5,21.55,2.71,21.095,1127,4.8,5.88,0.951,0.5,34,205.5,17
31,5,21.83,2.43,22.858,1564,4.8,5.852,0.937,0.5,32,225,16
31,5,21.54,2.71,23.418,913,4.8,5.806,0.978,0.5,30,233,15
31,5,21.83,2.43,21.994,1265,4.8,5.856,0.914,0.5,35,221.5,16
31,5,21.52,2.71,20.835,1105,4.8,5.871,0.884,0.5,35,204,15
31,5,21.54,2.71,22.115,1693,4.8,5.938,0.946,0.5,30,224,18
31,5,21.54,2.71,22.292,2113,4.8,5.992,0.977,0.5,27,230,17
31,5,21.55,2.71,21.179,1007,4.9,6.041,0.878,0.5,36,201,15
31,5,21.83,2.43,21.48,1567,4.9,5.634,0.902,0.5,36,214.5,17
31,5,21.83,2.43,21.475,1884,4.9,5.613,0.878,0.5,31,213.5,16
31,5,21.54,2.71,23.406,1201,4.9,5.893,1.09,0.5,34,245.5,15
31,5,21.87,3,22.401,622,4.9,5.342,0.991,0.5,34,214,15
31,5,21.87,3,23.235,582,4.9,5.49,0.996,0.5,34,231,15
31,5,21.53,2.71,27.385,2153,4.9,5.674,0.68,0,30,190,15
31,5,21.52,2.71,23.516,1565,4.9,5.853,1.017,0.5,31,235,15
31,5,21.55,2.71,19.119,1667,4.9,5.92,0.871,0.5,34,203,17
31,5,21.52,2.71,22.701,825,4.9,5.854,0.909,0.5,36,227.5,14
31,5,21.55,2.71,21.221,1407,4.9,5.927,0.9,0.5,34,215.5,17
31,5,21.83,2.43,21.822,1267,4.9,5.798,0.969,0.5,34,228.5,18
31,5,21.52,2.71,22.048,1846,5,5.871,0.949,0.5,31,219,16
31,5,24.57,1.71,18.508,559,5,5.425,1.462,0.5,60,397.5,21
31,5,21.54,2.71,22.773,1101,5,5.909,0.973,0.5,34,227,15
31,5,21.87,3,22.495,642,5,5.362,0.937,0.5,34,221,15
31,5,21.83,2.43,22.334,1647,5,5.669,0.933,0.5,34,221.5,17
31,5,21.55,2.71,21.296,1067,5,5.782,0.877,0.5,34,218,17
31,5,21.54,2.71,22.35,801,5.1,5.798,0.861,0.5,36,219.5,15
31,5,21.52,2.71,22.528,2005,5.1,5.873,0.947,0.5,32,232,16
31,5,21.52,2.71,20.757,1225,5.1,5.778,0.866,0.5,35,203,15
31,5,21.55,2.71,22.669,787,5.1,5.899,0.949,0.5,34,219,15
31,5,21.87,3,21.991,722,5.2,5.257,0.937,0.5,34,221,15
31,5,21.55,2.71,23.155,727,5.2,5.909,0.908,0.5,34,219.5,14
31,5,21.52,2.71,21.079,1445,5.3,5.809,0.927,0.5,34,211.5,15
31,5,21.55,2.71,20.938,2027,5.5,5.884,0.906,0.5,37,210,18
31,5,21.54,2.71,22.749,1361,5.5,5.91,0.983,0.5,35,224.5,15
31,5,31.66,11.43,25.494,2160,5.6,5.387,1.235,0.5,3,313,23
31,3,27.9,7,26.397,1803,6.1,5.1,1.039,0.5,58,280.5,22
31,3,28.44,11.8,24.83,633,6.3,5.268,0.932,0.5,100,260.5,22
31,1,26.54,21,21.871,2022,7.8,5.057,0.971,0.5,100,284.5,23
31,1,26.55,21,23.044,1828,8.7,5.188,0.969,0.5,100,297,21
31,5,23.77,5.43,14.351,1416,8.7,5.197,0.61,0.5,51,218.5,21
31,1,26.56,21,24.522,826,9.2,5.256,0.95,0.5,100,305,22
32,6,28.48,5.13,25.755,1814,0.4,3.234,1.207,0.9,53,286,21
32,5,21.83,2.43,21.732,1041,2.6,5.507,0.937,0.5,30,228.5,16
32,5,23.1,4.43,14.103,554,2.8,5.508,1.167,0.5,51,388.5,19
32,5,21.83,2.43,21.718,1627,2.8,5.584,0.902,0.5,34,218,17
32,6,26.59,3.71,19.622,584,3.2,5.706,1.227,0.5,49,282.5,19
32,5,23.85,5.43,17.274,569,3.2,5.258,1.165,0.5,61,381.5,20
32,5,21.83,2.43,23.982,861,3.3,5.514,1.146,0.5,30,259,16
32,5,21.83,2.43,21.819,1927,3.3,5.817,0.898,0.5,36,213,18
32,5,21.83,2.43,21.621,1127,3.3,5.911,0.967,0.5,35,221.5,18
32,5,31.93,11.43,28.404,600,3.5,5.39,1.094,0.5,51,285.5,20
32,5,21.83,2.43,22.58,601,3.5,5.639,0.987,0.5,32,227,16
32,5,21.83,2.43,21.603,647,3.6,5.91,0.937,0.5,36,197,19
32,5,21.83,2.43,23.475,840,3.7,5.55,1.116,0.5,30,253,16
32,5,21.83,2.43,22.184,1581,3.7,5.378,1.069,0.5,31,232.5,14
32,5,21.83,2.43,22.064,801,3.7,5.525,1.029,0.5,30,223.5,16
32,5,21.83,2.43,22.65,1481,3.8,5.319,1.03,0.5,31,244,14
32,5,21.83,2.43,22.504,1487,3.8,5.571,0.967,0.5,36,232.5,17
32,5,21.83,2.43,21.833,1248,3.8,5.801,0.953,0.5,34,218.5,18
32,5,21.83,2.43,23.098,621,3.8,5.563,0.998,0.5,32,243,16
32,5,21.55,2.71,21.471,1767,3.8,5.881,0.941,0.5,35,220.5,17
32,5,21.54,2.71,23.179,814,3.8,5.761,0.975,0.5,30,231,15
32,5,21.83,2.43,22.028,1825,3.8,5.631,0.905,0.5,31,223,16
32,2,28.8,13.17,28.358,1004,3.8,5.962,1.088,0.5,89,300.5,23
32,5,21.83,2.43,22.319,784,3.9,5.808,0.897,0.5,36,222,17
32,5,21.87,3,21.311,1002,3.9,5.522,0.927,0.5,35,210.5,15
32,5,21.79,2.43,20.326,1944,3.9,5.911,0.896,0.5,43,203.5,19
32,5,21.83,2.43,22.884,1384,3.9,5.701,0.934,0.5,32,222,16
32,5,21.83,2.43,21.765,807,3.9,5.875,0.89,0.5,35,202,19
32,5,21.83,2.43,23.732,901,3.9,5.554,1.002,0.5,30,264.5,16
32,5,21.83,2.43,21.184,1925,3.9,5.669,0.911,0.5,31,213,16
32,5,21.83,2.43,22.062,1161,3.9,5.529,1.01,0.5,30,238,16
32,5,21.83,2.43,21.761,1347,3.9,5.798,0.973,0.5,34,222,17
32,5,21.83,2.43,21.993,1441,3.9,5.3,0.984,0.5,31,231.5,14
32,5,21.83,2.43,22.837,1541,3.9,5.335,1.084,0.5,31,245.5,14
32,5,21.83,2.43,21.525,644,3.9,5.814,0.85,0.5,34,212,17
32,5,21.83,2.43,22.922,1342,4,5.532,1.075,0.5,31,259,14
32,5,21.55,2.71,21.33,867,4,5.93,0.893,0.5,36,197.5,15
32,5,21.81,2.43,20.986,863,4,5.679,0.871,0.5,31,196.5,21
32,2,28.8,13.17,26.967,1614,4,5.797,1.068,0.5,88,290,23
32,5,21.83,2.43,22.041,704,4,5.829,0.96,0.5,34,215.5,17
32,5,21.87,3,22.898,1323,4,5.451,0.942,0.5,40,239.5,14
32,5,21.83,2.43,22.762,1501,4.1,5.304,1.016,0.5,31,250,14
32,5,21.83,2.43,22.151,844,4.1,5.86,0.919,0.5,36,217,17
32,5,21.83,2.43,22.288,1680,4.1,5.361,1.042,0.5,31,238.5,14
32,5,21.83,2.43,21.224,1965,4.1,5.625,0.904,0.5,31,215.5,16
32,5,21.83,2.43,22.096,1705,4.1,5.741,0.929,0.5,31,212.5,16
32,5,21.81,2.43,20.127,2158,4.1,5.484,0.821,0.5,0,189.5,19
32,5,21.83,2.43,22.782,1740,4.1,5.213,0.992,0.5,31,247.5,14
32,5,21.83,2.43,21.352,1167,4.1,5.915,0.973,0.5,35,211,18
32,5,21.83,2.43,21.818,1605,4.1,5.684,0.887,0.5,31,204.5,16
32,5,21.81,2.43,20.43,1602,4.1,5.724,0.873,0.5,30,204.5,19
32,5,21.55,2.71,21.237,2047,4.1,5.881,0.926,0.5,37,222.5,18
32,5,21.83,2.43,21.725,907,4.2,5.866,0.892,0.5,35,204.5,19
32,5,31.93,11.43,28.514,1539,4.2,5.379,1.142,0.5,51,284,20
32,5,21.83,2.43,20.991,1027,4.2,5.942,0.89,0.5,35,205.5,19
32,5,21.55,2.71,20.745,1548,4.2,5.922,0.849,0.5,34,216,17
32,5,21.87,3,21.116,982,4.2,5.539,0.873,0.5,35,211.5,15
32,5,21.54,2.71,22.092,1934,4.2,5.989,0.999,0.5,30,228.5,17
32,5,21.88,3,22.342,633,4.2,5.22,0.955,0.5,36,219.5,14
32,5,21.81,2.43,19.673,2002,4.3,5.694,0.881,0.5,31,183,19
32,5,21.83,2.43,21.884,1847,4.3,5.802,0.855,0.5,36,212,18
32,5,21.54,2.71,22.64,1873,4.3,5.972,0.977,0.5,30,240.5,17
32,5,21.83,2.43,22.563,721,4.3,5.603,1.093,0.5,32,235.5,16
32,5,21.87,3,21.797,1223,4.3,5.462,0.948,0.5,40,208,14
32,5,21.83,2.43,21.292,1904,4.3,5.658,0.894,0.5,31,211.5,16
32,5,21.83,2.43,21.885,2107,4.3,5.748,0.947,0.5,35,210,18
32,5,21.83,2.43,23.249,921,4.3,5.654,1.013,0.5,30,249.5,16
32,5,21.83,2.43,22.734,1545,4.3,5.849,0.928,0.5,32,221.5,16
32,5,21.83,2.43,21.332,2005,4.3,5.63,0.947,0.5,31,217,16
32,5,31.93,11.43,29.719,960,4.3,5.354,1.104,0.5,51,279.5,20
32,5,21.83,2.43,21.81,1301,4.3,5.556,1.002,0.5,32,237,14
32,5,21.83,2.43,21.338,1547,4.3,5.641,0.882,0.5,35,214.5,17
32,5,21.81,2.43,20.165,1782,4.3,5.768,0.899,0.5,32,188.5,19
32,5,21.83,2.43,22.114,1201,4.3,5.574,1.031,0.5,30,241,16
32,5,21.83,2.43,21.499,967,4.3,5.882,0.894,0.5,35,205,19
32,5,21.54,2.71,21.503,2153,4.3,5.973,0.917,0.5,27,214.5,17
32,5,31.93,11.43,29.024,1619,4.4,5.457,1.111,0.5,51,297.5,20
32,5,21.81,2.43,19.826,1502,4.4,5.72,0.843,0.5,30,184,19
32,5,21.83,2.43,22.712,1761,4.4,5.274,0.993,0.5,31,242,14
32,5,21.79,2.43,21.195,2125,4.4,5.97,0.907,0.5,42,203,19
32,5,21.83,2.43,22.544,741,4.4,5.53,1.058,0.5,32,240,16
32,5,32.06,11.43,29.632,726,4.4,5.687,1.131,0.5,60,303.5,20
32,5,21.81,2.43,20.428,1202,4.4,5.723,0.905,0.5,31,188,19
32,5,21.83,2.43,22.19,1204,4.4,5.784,0.903,0.5,36,216,16
32,5,21.83,2.43,22.224,1505,4.4,5.909,0.931,0.5,32,212.5,16
32,5,21.83,2.43,22.039,1145,4.4,5.732,0.951,0.5,36,226,16
32,5,21.83,2.43,21.894,1445,4.4,5.841,0.967,0.5,32,198.5,16
32,5,21.79,2.43,19.4,1485,4.4,5.957,0.835,0.5,52,190.5,19
32,5,31.93,11.43,29.597,1819,4.5,5.366,1.109,0.5,51,287.5,20
32,5,21.87,3,22.25,683,4.5,5.284,0.98,0.5,34,212,15
32,5,21.83,2.43,22.608,680,4.5,5.58,1.039,0.5,32,243.5,16
32,5,21.87,3,22.816,543,4.5,5.53,0.995,0.5,35,220,15
32,5,21.83,2.43,22.305,961,4.5,5.615,0.962,0.5,30,242,16
32,5,21.88,3,23.446,1393,4.5,5.66,0.985,0.5,34,241.5,13
32,5,21.55,2.71,21.34,1447,4.5,5.9,0.949,0.5,34,220,17
32,5,21.83,2.43,21.917,1447,4.5,5.568,0.924,0.5,35,222.5,17
32,5,21.55,2.71,21.184,1107,4.5,5.874,0.918,0.5,34,209.5,17
32,5,21.83,2.43,21.013,2125,4.5,5.722,0.878,0.5,31,209,16
32,5,21.54,2.71,23.539,641,4.5,5.745,0.883,0.5,36,222,15
32,5,21.83,2.43,22.058,1427,4.5,5.588,0.938,0.5,35,223,17
32,5,21.83,2.43,21.94,827,4.5,5.894,0.904,0.5,35,207.5,19
32,5,21.87,3,22.922,802,4.5,5.3,1.029,0.5,34,233.5,14
32,5,21.83,2.43,21.265,1984,4.5,5.606,0.906,0.5,31,214,16
32,5,21.83,2.43,20.701,1327,4.5,5.8,0.901,0.5,34,211.5,18
32,5,21.55,2.71,21.749,2067,4.5,5.878,0.938,0.5,37,229,18
32,5,21.87,3,23.851,442,4.5,5.539,0.959,0.5,35,225,15
32,5,21.81,2.43,20.519,1662,4.5,5.815,0.83,0.5,32,195,19
32,5,21.83,2.43,21.863,1645,4.5,5.679,0.918,0.5,31,215.5,16
32,5,21.87,3,22.827,603,4.5,5.416,0.979,0.5,34,221,15
32,5,21.55,2.71,21.692,1987,4.5,5.814,0.953,0.5,37,223.5,18
32,5,21.83,2.43,22.575,1801,4.6,5.275,0.963,0.5,31,244,14
32,5,21.83,2.43,23.129,1100,4.6,5.599,1.083,0.5,30,259.5,16
32,5,21.55,2.71,20.929,1588,4.6,5.958,0.908,0.5,34,214.5,17
32,5,21.87,3,22.531,822,4.6,5.256,1.05,0.5,34,225.5,14
32,5,21.81,2.43,19.044,1962,4.6,5.68,0.804,0.5,31,177.5,19
32,5,21.83,2.43,22.091,1844,4.6,5.633,0.934,0.5,31,220,16
32,5,21.88,3,22.151,1273,4.6,5.587,0.938,0.5,36,222.5,13
32,5,21.81,2.43,20.638,843,4.6,5.673,0.841,0.5,31,190,21
32,5,21.55,2.71,20.856,848,4.6,5.892,0.828,0.5,36,192.5,15
32,2,28.8,13.17,20.897,598,4.7,5.259,0.877,0.5,25,282,23
32,5,21.81,2.43,20.571,1702,4.7,5.83,0.891,0.5,32,197.5,19
32,3,28.44,11.8,24.344,1998,4.7,5.228,1.003,0.5,100,293.5,22
32,5,31.93,11.43,29.655,1100,4.7,5.386,1.128,0.5,51,285,20
32,5,21.88,3,22.541,957,4.7,5.908,1.002,0.5,42,222.5,13
32,5,21.55,2.71,23.96,628,4.7,5.913,0.89,0.5,34,232,16
32,5,21.88,3,23.44,1533,4.7,5.694,0.978,0.5,36,230.5,13
32,5,21.55,2.71,21.632,1788,4.7,5.864,0.91,0.5,35,222.5,17
32,5,21.81,2.43,19.226,1942,4.7,5.685,0.805,0.5,31,176,19
32,5,21.87,3,21.609,1302,4.7,5.433,0.977,0.5,40,211,14
32,5,21.81,2.43,20.951,1382,4.8,5.688,0.874,0.5,31,208,19
32,5,21.55,2.71,20.762,1808,4.8,5.868,0.891,0.5,35,203,17
32,5,21.79,2.43,19.801,1324,4.8,6.009,0.92,0.5,53,193.5,19
32,5,21.54,2.71,22.712,2093,4.8,5.982,1.003,0.5,27,235,17
32,5,21.81,2.43,20.418,1883,4.8,5.679,0.852,0.5,31,203.5,19
32,5,21.55,2.71,20.246,1328,4.8,5.889,0.868,0.5,34,208.5,15
32,5,31.66,11.43,25.131,972,4.8,5.169,1.054,0.5,64,304.5,24
32,5,21.55,2.71,20.999,987,4.8,6.026,0.861,0.5,36,202.5,15
32,5,21.83,2.43,22.648,1241,4.8,5.443,1.012,0.5,32,251,14
32,5,21.87,3,22.904,483,4.8,5.565,0.998,0.5,35,210,15
32,5,21.83,2.43,22.398,587,4.8,5.876,0.856,0.5,35,194,19
32,5,21.55,2.71,20.873,1887,4.8,5.863,0.911,0.5,35,213,17
32,5,31.93,11.43,28.954,1979,4.9,5.486,1.055,0.5,51,293.5,20
32,5,21.83,2.43,21.228,1707,4.9,5.572,0.927,0.5,34,204.5,18
32,5,21.52,2.71,21.572,1625,4.9,5.835,0.911,0.5,31,202,15
32,5,21.55,2.71,21.383,1388,4.9,5.926,0.927,0.5,34,218.5,17
32,5,21.87,3,22.612,662,4.9,5.264,0.953,0.5,34,220,15
32,5,21.55,2.71,21.343,2087,4.9,5.893,0.884,0.5,37,216.5,18
32,5,21.83,2.43,22.404,1561,4.9,5.324,1.104,0.5,31,236,14
32,5,21.55,2.71,20.703,1828,4.9,5.887,0.918,0.5,35,206.5,17
32,3,28.44,11.8,24.268,1399,4.9,5.17,0.964,0.5,100,283,22
32,5,21.55,2.71,19.676,1207,4.9,5.851,0.83,0.5,34,191.5,17
32,5,21.83,2.43,22.958,1081,4.9,5.548,1.089,0.5,30,253.5,16
32,5,21.54,2.71,23.246,862,4.9,5.885,0.964,0.5,34,228.5,15
32,4,26.18,6.33,22.559,656,4.9,6.059,1.046,0.5,100,271.5,20
32,5,21.55,2.71,21.135,1627,4.9,5.945,0.885,0.5,34,218.5,17
32,5,21.87,3,22.616,782,5,5.278,0.916,0.5,34,233,14
32,5,21.88,3,25.895,1176,5,5.448,1.055,0.5,50,288,21
32,5,21.54,2.71,22.189,1661,5,5.886,0.945,0.5,34,225,15
32,5,21.88,3,23.91,1553,5,5.699,1.03,0.5,36,235,13
32,5,21.87,3,22.21,1042,5,5.606,0.978,0.5,35,234.5,15
32,5,21.54,2.71,21.886,1713,5,5.949,0.958,0.5,30,215,18
32,5,31.66,11.43,25.125,1773,5,5.44,1.045,0.5,64,297.5,23
32,5,21.83,2.43,22.254,985,5,5.758,0.915,0.5,36,219,17
32,5,21.55,2.71,22.832,747,5,5.903,0.936,0.5,34,218,14
32,5,21.87,3,22.83,502,5,5.565,0.961,0.5,35,219.5,15
32,5,21.52,2.71,21.096,1165,5,5.83,0.901,0.5,35,213,15
32,5,21.83,2.43,22.947,904,5,5.823,0.963,0.5,36,229.5,17
32,5,21.55,2.71,20.828,1867,5,5.881,0.899,0.5,35,211.5,17
32,5,21.88,3,23.411,1413,5,5.658,1.008,0.5,34,241,13
32,5,21.88,3,22.309,593,5,5.247,0.951,0.5,36,224,14
32,5,21.83,2.43,22.538,980,5,5.611,0.968,0.5,30,247.5,16
32,5,21.55,2.71,20.965,1168,5.1,5.85,0.906,0.5,34,214.5,17
32,5,21.81,2.43,21.195,1443,5.1,5.747,0.866,0.5,30,210.5,19
32,5,31.93,11.43,29.789,1838,5.1,5.436,1.081,0.5,51,288.5,20
32,5,21.88,3,31.58,776,5.1,5.668,1.061,0.5,50,293.5,20
32,5,21.87,3,23.045,522,5.1,5.592,0.946,0.5,35,228,15
32,5,31.66,11.43,24.822,1293,5.1,5.181,1.254,0.5,64,300.5,24
32,5,21.83,2.43,22.24,1367,5.1,5.787,0.993,0.5,34,225.5,17
32,5,31.93,11.43,30.137,1060,5.1,5.417,1.144,0.5,51,301.5,20
